"title","url","maker","type","year","km","price"
"Mercedes C300 2015","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/19/c300-2015-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAy&pos=48","Mercedes-Benz","C-Class","2015","50,000","97500"
"3 YEARS Warranty!  C200 - GCC - AED 2,330 P.M...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/19/under-warranty-c200-gcc-aed-2-330-pm-at-0--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAy&pos=49","Mercedes-Benz","C-Class","2017","52,000","119000"
"MERCEDES C300 2016 COUPE G.C.C FULL OPTION VE...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/29/mercedes-c300-2016-coupe-gcc-full-option-v-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAy&pos=50","Mercedes-Benz","C-Class","2016","20,000","147000"
"MERCEDES C200 2017 AMG 5 YEARS WARRANTY GARGA...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/19/mercedes-c200-2017-amg-5-years-warranty-ga-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAy&pos=51","Mercedes-Benz","C-Class","2017","48,500","135000"
"Mercedes C300 2018 AMG KIT","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/4/11/mercedes-c300-2016-amg-kit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=53","Mercedes-Benz","C-Class","2018","12,000","125000"
"MERCEDES - BENZ - C63 ///AMG 2010- VERY GOOD ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/16/mercedes-benz-c63-amg-2010-very-good-condi-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=54","Mercedes-Benz","C-Class","2010","220,000","65000"
"C63 Coupe AMG Black Series (Full Service Hist...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/1/c63-coupe-amg-black-series-full-service-hi-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=55","Mercedes-Benz","C-Class","2013","26,400","415000"
"GCC.LOW MILEAGE 20000KM.C 63 AMG/// Edition 1...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/22/gcclow-mileage-20000kmc-63-amg-edition-1un-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=56","Mercedes-Benz","C-Class","2012","20,000","139000"
"MERCEDES - BENZ 2015 - C300 ///AMG (( BODY KI...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/18/mercedes-benz-2015-c300-amg-body-kit-c63-v-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=57","Mercedes-Benz","C-Class","2015","70,000","84000"
"Mercedes-Benz C-Class 300 2.0 Turbocharged in...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/5/mercedes-benz-c-class-300-20-turbocharged--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=58","Mercedes-Benz","C-Class","2015","55,000","85000"
"VERIFIED CAR! MERCEDES BENZ C200 CGI AVANTGAR...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/4/verified-car-mercedes-benz-c200-cgi-18l-v4-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=59","Mercedes-Benz","C-Class","2011","61,500","47000"
"2015 MERCEDES-BENZ C-63 S A.M.G. (Edition-1) ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/15/2015-mercedes-benz-c-63-s-amg-edition-1-ni-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=60","Mercedes-Benz","C-Class","2015","25,801","250000"
"Mercedes Benz C300  full 63AMG","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/30/mercedes-benz-c200-2012-gcc-2-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=61","Mercedes-Benz","C-Class","2016","20,000","96000"
"Mercedes c200 Amg plus gcc","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/5/mercedes-c200-amg-plus-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=62","Mercedes-Benz","C-Class","2013","45,000","63000"
"GCC.LOW MILEAGE 20000KM.C 63 AMG/// Edition 1...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/29/gcclow-mileage-20000kmc-63-amg-edition-1un-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=63","Mercedes-Benz","C-Class","2012","21,000","139000"
"MERCEDES - BENZ - C300 2018-KIT C63 ///AMG - ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/26/mercedes-benz-c300-2018-kit-c63-amg-very-g-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=64","Mercedes-Benz","C-Class","2018","5,000","115000"
"MERCEDES C200 2003 FULL OPTION URGENT SALE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/17/mercedes-c200-2003-full-option-urgent-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=65","Mercedes-Benz","C-Class","2003","130,000","7500"
"C-180 Elegance, GCC Specs - Good Condition, S...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/21/c-180-elegance-gcc-specs-good-condition-si-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=66","Mercedes-Benz","C-Class","2009","242,000","27000"
"2006 MERCEDES BENZ C280 STATION WAGON BLACK.....","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/19/2006-mercedes-benz-c280-station-wagon-blac-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=67","Mercedes-Benz","C-Class","2006","72,000","24000"
"Mercedes C55 AMG V8 monster 2004 model","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/16/mercedes-c55-amg-v8-monster-2004-model-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=68","Mercedes-Benz","C-Class","2004","270,000","22000"
"2018 Mercedes-Benz C 43 AMG, 4MATIC, V6 Bitur...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/9/2018-mercedes-benz-c-250-amg-20l-4-cyl-tur-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=69","Mercedes-Benz","C-Class","2018","0","220999"
"Mercedes-Benz C 63 Coupe AMG Black Series","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/8/6/mercedes-benz-c-63-coupe-amg-black-series-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=70","Mercedes-Benz","C-Class","2013","18,500","550000"
"MERCEDES-AMG C 63s 2018","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/11/mercedes-amg-c-63s-2018-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=71","Mercedes-Benz","C-Class","2018","63","339000"
"MERCEDES C300 2017 AMG KIT IN GREAT CONDITION","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/11/29/mercedes-c300-2017-amg-kit-in-great-condit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=72","Mercedes-Benz","C-Class","2017","14,000","116000"
"MERCEDES C300 2017 AMG63 KIT IN GREAT CONDITI...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/9/mercedes-c300-2017-amg63-kit-in-great-cond-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=73","Mercedes-Benz","C-Class","2017","23,000","113000"
"مرسيدس C 200 خليجي تشيكات وكاله","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/15/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-c-200-%D8%AE%D9%84%D9%8A%D8%AC%D9%8A-%D8%AA%D8%B4%D9%8A%D9%83%D8%A7%D8%AA-%D9%88%D9%83%D8%A7%D9%84%D9%87-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=74","Mercedes-Benz","C-Class","2017","86,000","129000"
"M-Benz C63 AMG COUPE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/13/m-benz-c63-amg-coupe-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=75","Mercedes-Benz","C-Class","2014","54,000","115000"
"Luxurious Mercedes Benz C200 !!! 2015 Model ....","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/19/luxurious-mercedes-benz-c200-2015-model-gc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=76","Mercedes-Benz","C-Class","2015","67,000","89000"
"MERCEDES C200 AMG - V4 - 2018 - WARRANTY - SE...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/31/c200-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTAz&pos=77","Mercedes-Benz","C-Class","2018","26,000","155000"
"C Class AMG kit Clean low millage lady driven","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/24/c-class-amg-kit-clean-low-millage-lady-dri-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=79","Mercedes-Benz","C-Class","2013","57,000","55000"
"C 350 FOR SALE.","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/27/c-350-for-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=80","Mercedes-Benz","C-Class","2013","36,200","64500"
"C 200 WITH AMG KIT 63 FOR SALE.","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/27/c-200-with-amg-kit-63-for-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=81","Mercedes-Benz","C-Class","2016","15,600","132500"
"MERCEDES C200 FULL SERVICE HISTORY 2012","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/9/mercedes-c200-full-service-history-2012-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=82","Mercedes-Benz","C-Class","2012","167,174","39000"
"2016 Mercedes C200 GCC AMG kit with dealer wa...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/10/2016-mercedes-c200-gcc-amg-kit-with-dealer-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=83","Mercedes-Benz","C-Class","2016","58,000","118000"
"Mercedes Benz C300AMG excellent full option","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/9/mercedes-benz-c300amg-excellent-full-optio-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=84","Mercedes-Benz","C-Class","2015","37,800","88500"
"Mercedes C250 - GCC specs for Sale","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/24/mercedes-c250-gcc-specs-for-sale-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=85","Mercedes-Benz","C-Class","2013","124,000","55000"
"2014.C 63 AMG/// Edition 507.Under Warranty.T...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/10/2014c-63-amg-edition-507under-warrantytop--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=86","Mercedes-Benz","C-Class","2014","90,000","135000"
"BEAUTIFUL MERCEDES - BENZ  C CLASS  C 280 !! ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/15/beautiful-mercedes-benz-c-class-c-280-fres-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=87","Mercedes-Benz","C-Class","1996","40,000","14500"
"MERCEDES BENZ C 63 S- 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/8/mercedes-benz-c-63-s-2017-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=88","Mercedes-Benz","C-Class","2017","63,000","282000"
"MERCEDES BENZ C63 AMG -2016","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/1/mercedes-benz-c63-amg-2016-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=89","Mercedes-Benz","C-Class","2016","32,000","185000"
"مرسيدس C300 موديل 2017 Body Kit C63 تمويل بنك...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/23/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-c300-%D9%85%D9%88%D8%AF%D9%8A%D9%84-2017-body-kit-c63-%D8%AA%D9%85%D9%88%D9%8A%D9%84--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=90","Mercedes-Benz","C-Class","2017","13,000","125000"
"C200///AMG. High. 5yrs warranty and Service C...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/6/c200amg-high-5yrs-warranty-and-service-con-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=91","Mercedes-Benz","C-Class","2017","15,000","165000"
"MERCEDES C 200 - C63 KIT-2016  - FSH - GCC - ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/14/mercedes-c-200-c63-kit-2016-fsh-gcc-zero-d-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=92","Mercedes-Benz","C-Class","2016","52,690","105000"
"MERCEDES-BENZ C300 Brand New 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/7/19/mercedes-benz-c300-brand-new-2017-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=93","Mercedes-Benz","C-Class","2017","1,900","105000"
"MERCEDES C-200 2017 WHITE - GCC SPECIFICATION","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/10/mercedes-c-200-2017-white-gcc-specificatio-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=94","Mercedes-Benz","C-Class","2017","47,000","123500"
"MERCEDES C200 2016 G.C.C FULL OPTION GARGASH ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/10/4/mercedes-c200-2016-gcc-full-option-gargash-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=95","Mercedes-Benz","C-Class","2016","60,000","111000"
"صبغة الوكالة!: مرسيدس C63 ابيض اللون كوبيه وا...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/3/20/%D8%B5%D8%A8%D8%BA%D8%A9-%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D8%A9-%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-c63-%D8%A7%D8%A8%D9%8A%D8%B6-%D8%A7%D9%84%D9%84%D9%88%D9%86-%D9%83%D9%88%D8%A8%D9%8A%D9%87-%D9%88-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=96","Mercedes-Benz","C-Class","2014","40,000","130000"
"MERCEDES C 300 2015 AMG63 KIT IN GREAT CONDIT...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/27/mercedes-c-300-2015-amg63-kit-in-great-con-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=97","Mercedes-Benz","C-Class","2015","60,000","89000"
"مرسيدس بنز C63 كوبي 2013 الماني اللون اسود بح...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2018/12/22/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3-%D8%A8%D9%86%D8%B2-c63-%D9%83%D9%88%D8%A8%D9%8A-2013-%D8%A7%D9%84%D9%85%D8%A7%D9%86%D9%8A-%D8%A7%D9%84%D9%84%D9%88%D9%86-%D8%A7%D8%B3%D9%88%D8%AF-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=98","Mercedes-Benz","C-Class","2013","115,000","105000"
"Mercedes-Benz C 300 Coupe AMG, 2.0L I-4 GCC w...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/23/mercedes-benz-c-300-coupe-amg-20l-i-4-gcc--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=99","Mercedes-Benz","C-Class","2016","34,000","169999"
"MERCEDES C250 AMG KIT 2013 SPORT SEDAN FULL O...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/27/mercedes-c250-amg-kit-2013-sport-sedan-ful-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=100","Mercedes-Benz","C-Class","2013","130,000","40999"
"Mercedes benz C300 2016 - custom C63 bodykit","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/18/mercedes-benz-c300-custom-c63-bodykit-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=101","Mercedes-Benz","C-Class","2016","52,000","87000"
"Mercedes C300","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/20/mercedes-c300-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=102","Mercedes-Benz","C-Class","2009","113,000","29000"
"C63 For seal 2012 price 85 K","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/23/c63-for-seal-2012-price-85-k-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA0&pos=103","Mercedes-Benz","C-Class","2012","144,000","85000"
"2009 MERCEDES BENZ C200 GCC LOW MILEAGE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/23/2009-mercedes-benz-c-200-gcc-low-mileage-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=105","Mercedes-Benz","C-Class","2009","96,000","30000"
"C63 AMG","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/19/c63-amg-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=106","Mercedes-Benz","C-Class","2009","160,000","52000"
"Mercedes-Benz C63 S Cabriolet (Under Warranty...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/21/mercedes-benz-c63-s-cabriolet-full-service-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=107","Mercedes-Benz","C-Class","2017","19,400","335000"
"Mercedes C180, 2006 Model (Bought from Gargha...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/20/mercedes-c180-2006-model-bought-from-gargh-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=108","Mercedes-Benz","C-Class","2006","147,500","13500"
"Agency Warranty! Low Mileage! Mercedes C200 -...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/21/agency-warranty-low-mileage-mercedes-c200--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=109","Mercedes-Benz","C-Class","2015","31,000","114000"
"3 Y Warranty! Pristine condition! C200 - GCC ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/24/3-y-warranty-pristine-condition-c200-gcc-a-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=110","Mercedes-Benz","C-Class","2017","65,000","119000"
"Fantastic Mercedes Benz C250 Model 2008 Japan...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/26/fantastic-mercedes-benz-c250-model-2008-ja-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=111","Mercedes-Benz","C-Class","2008","96,600","34500"
"C63S EDITION 1 COUPE","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/26/c63s-edition-1-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=112","Mercedes-Benz","C-Class","2016","50,000","320000"
"MERCEDES BENZ C 63 S EDITION- 2017","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/2/mercedes-benz-c-63-s-edition-2017-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=113","Mercedes-Benz","C-Class","2017","28,000","265000"
"MERCEDES C 300 2017 AMG KIT IN GREAT CONDITIO...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/26/mercedes-c-300-2017-amg-kit-in-great-condi-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=114","Mercedes-Benz","C-Class","2017","9,000","110000"
"Mercedes C200 GCC 2013 avngard","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/23/mercedes-c200-gcc-2013-avngard-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=115","Mercedes-Benz","C-Class","2013","138,000","52000"
"Mercedes C Coupe ( Special Edition )","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/20/mercedes-c-coupe-special-edition--2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=116","Mercedes-Benz","C-Class","2017","42,000","169000"
"MERCEDES C350 -2013 - GCC - ZERO DOWN PAYMENT...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/23/mercedes-c350-2013-gcc-zero-down-payment-1-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=117","Mercedes-Benz","C-Class","2013","75,655","74000"
"MERCEDES C300 AMG 2018 FULL KIT 63","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/14/mercedes-c200-amg-2016-silver-full-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=118","Mercedes-Benz","C-Class","2018","7,000","118000"
"MERCEDES C200 COUPE AMG KIT 2016//GCC//FSH// ...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/16/mercedes-c200-coupe-amg-kit-2016gccfsh-war-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=119","Mercedes-Benz","C-Class","2016","32,000","156000"
"2013 c200 panoramic Gcc","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/9/2013-c200-panoramic-gcc-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=120","Mercedes-Benz","C-Class","2013","136,000","45000"
"2017 | Mercedes Benz | C 200 | GCC Spec | War...","https://dubai.dubizzle.com/motors/used-cars/mercedes-benz/c-class/2019/1/13/2017-mercedes-benz-c-200-gcc-spec-warranty-2/?back=L21vdG9ycy91c2VkLWNhcnMvbWVyY2VkZXMtYmVuei9jLWNsYXNzLz9wYWdlPTA1&pos=121","Mercedes-Benz","C-Class","2017","46,520","149000"
